,PK_PERSON,CREATED,Hire,Expire,job_title,position_title,grade_title,function_title,business_unit_name,department_name,location_title,country,location_country
602,29637808,2024-12-02,2024-12-02,2025-08-04,Junior Data Quality Engineer,P-02515 Consultant (Close:08/01/2025),,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
603,21460441,2022-05-23,2022-05-18,,Systems Architect,P-01715 Principal Architect,P5,Architecture,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
604,27787324,2024-01-31,2025-08-06,,Data Engineer I,P-02583 Data Engineer I,P1,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
605,29992203,2025-01-23,2025-01-22,2025-07-28,Security Engineer Intern,P-02522 Security Engineer Intern (Position Vacate:07/25/2025),P1,InfoSec,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
606,12751090,2020-04-01,2020-03-30,2024-12-30,Contracts Counsel,P-00705 Contracts Counsel (Position Vacate:12/27/2024),P3,Legal,Finance & Legal (Steve Cromwell),Legal,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
607,23356998,2022-09-21,2022-09-21,,Senior Cloud Infrastructure Engineer,P-01006 Senior Cloud Infrastructure Engineer (Position Vacate:09/19/2025),P4,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
608,27266214,2023-11-13,2023-10-16,2025-08-05,Softserve Consultant,P-02098 Softserve Consultant (Close:08/05/2025),,Architecture,Technology (Jonathan Hyland),Technology,LOCATION-3-63,UKRAINE,UKRAINE - LOCATION-3-63
609,30050132,2025-02-06,2025-02-05,2025-08-11,Cloud Infratructure Engineer Intern,P-02517 Cloud Infratructure Engineer Intern (Position Vacate:08/08/2025),P1,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
610,11750545,2019-07-31,2019-07-31,,Helpdesk Engineer III,P-00523 Helpdesk Engineer III,S4,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
611,24674780,2023-01-04,2023-01-04,,Senior Software Engineer,P-01204 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
612,22535586,2022-08-04,2022-08-04,2024-08-12,Senior Software Engineer,P-00778 Independent Contractor (Position Vacate:08/09/2024),,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
613,23935669,2022-11-07,2022-11-02,,Software Engineer III,P-01986 Software Engineer III,P3,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
614,27041368,2023-09-19,2023-07-03,,Senior Software Engineer,P-02129 Senior Software Engineer,,Architecture,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
615,27146600,2023-10-11,2023-10-11,,Enterprise Architect,P-01127 Principal Architect,P5,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
616,28333352,2024-05-09,2024-05-08,,Senior Software Engineer,P-02270 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
617,29702548,2024-12-11,2024-12-11,2025-07-02,Consultant,P-02539 Consultant (Close:07/01/2025),,Engineering,Technology (Jonathan Hyland),Technology,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
618,14866912,2021-02-04,2021-02-01,,Senior Software Engineer,P-01108 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
619,28433653,2024-05-28,2024-05-21,2024-08-12,Softserve Consultant,P-02399 Consultant,,Architecture,Technology (Jonathan Hyland),Technology,LOCATION-3-63,UKRAINE,UKRAINE - LOCATION-3-63
620,2264435,2011-07-13,2011-07-11,,Principal Cloud Infrastructure Engineer,P-00056 Principal Cloud Infrastructure Engineer,P5,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
621,10443298,2018-11-05,2018-11-07,,Software Support Engineer III,P-01017 Software Support Engineer III,S4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
622,2674376,2011-11-09,2011-11-14,,"Senior Director, Global IT Infrastructure","P-00066 Senior Director, Data Infrastructure",M6,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
623,7693095,2017-02-10,2017-02-07,2025-08-07,Senior QA Engineer,P-00758 Independent Contractor (Close:08/07/2025),,Engineering,Technology (Jonathan Hyland),Technology,Poland_EPAM,BELARUS,BELARUS - Poland_EPAM
624,27787322,2024-01-31,2024-01-31,2024-08-05,Software Engineer Intern,P-02222 Technology Specialist,P1,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
625,21460443,2022-05-23,2022-04-29,,Software Engineer,P-00778 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
626,16087569,2021-07-01,2021-06-30,,"Manager, Engineering","P-00606 Manager, Engineering",M3,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
627,27397459,2023-12-13,2023-12-01,,Senior Software Engineer,P-02260 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
628,28969570,2024-08-26,2024-08-26,2025-07-02,Consultant,P-02454 Consultant (Close:07/01/2025),,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
629,25014533,2023-01-31,2023-01-31,,Senior Legal Counsel,P-01795 Senior Corporate Counsel,P4,Legal,Finance & Legal (Steve Cromwell),Legal,LOC-0031,IRELAND,IRELAND - LOC-0031
630,19553826,2022-01-20,2022-01-19,2023-05-23,Software Engineer,P-01576 EPAM Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
631,31165799,2025-08-21,2025-08-20,,Software Engineer I,P-02579 Software Engineer I,P1,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
632,12033633,2019-10-09,2019-10-09,,Senior Software Engineer,P-00559 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
633,16844989,2021-09-07,2021-07-14,2025-08-07,Associate QA Engineer,P-01299 Independent Contractor (Close:08/07/2025),,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
634,26296177,2023-05-31,2022-11-23,2024-01-29,Avanade Contractor,P-02021 Consultant,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-151,INDIA,INDIA - LOCATION-3-151
635,29077436,2024-09-12,2024-09-11,,Senior Software Engineer,P-02380 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
636,29102886,2024-09-18,2024-09-18,,Consultant,P-02475 Consultant,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
637,29245772,2024-10-09,2024-10-09,,Gen AI (Prompt) Engineer,P-02395 Machine Learning Engineer III,P3,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
638,16508538,2021-08-10,2021-07-20,2023-05-23,Cloud Infrastructure Engineer,P-01009 EPAM Contractor,,Infrastructure,Technology (Jonathan Hyland),Technology,Poland_EPAM,POLAND,POLAND - Poland_EPAM
639,24076489,2022-11-16,2022-11-16,,"Manager, Engineering","P-01388 Manager, Engineering",M3,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
640,2574895,2011-09-08,2011-09-12,,Principal Systems Engineer,P-00062 Principal Systems Engineer,P5,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
641,11454648,2019-07-23,2019-07-15,,QA Automation Engineer,P-00725 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,Poland_EPAM,BELARUS,BELARUS - Poland_EPAM
642,20460905,2022-03-23,2022-03-23,,Senior Software Engineer,P-01683 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
643,26500623,2023-06-20,2022-10-19,2024-01-29,Agency Temps,P-01987 Agency Temps,,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
644,16172681,2021-07-13,2021-07-08,,Software Engineer,P-01267 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,Poland_EPAM,BELARUS,BELARUS - Poland_EPAM
645,20270002,2022-03-08,2022-02-28,,QA Automation Engineer,P-01628 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
646,28178433,2024-04-08,2024-04-01,,Senior Software Engineer,P-02336 Senior Software Engineer,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-308,BELARUS,BELARUS - LOCATION-3-308
647,19066015,2021-12-20,2021-12-15,,Senior QA Engineer,P-01539 Independent Contractor,,Infrastructure,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
648,27229229,2023-11-03,2023-10-25,2024-05-29,QA Automation Engineer,P-02100 QA Automation Engineer (Position Vacate:05/28/2024),P3,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
649,24411023,2022-12-14,2022-12-14,,Senior Data Infrastructure Engineer,P-01861 Senior Data Infrastructure Engineer,P4,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
650,28410308,2024-05-22,2024-05-22,,Principal Engineer,P-01099 Principal Software Engineer,P5,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
651,16789125,2021-09-02,2021-09-01,,Helpdesk Engineer II,P-01026 Helpdesk Engineer II,S3,Infrastructure,Technology (Jonathan Hyland),Technology,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
652,8774880,2017-10-06,2020-01-01,,Senior QA Automation Engineer,P-01048 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
653,22281374,2022-07-20,2023-10-16,2024-03-11,Delivery Manager,P-02199 Independent Contractor,,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
654,654915,2006-10-09,2008-06-18,,Systems Architect,P-01194 Principal Architect,P5,Architecture,Technology (Jonathan Hyland),Technology,Pennsylvania_Remote,UNITED STATES,UNITED STATES - Pennsylvania_Remote
655,3099554,2012-08-30,2012-08-30,,"Manager, Engineering Support","P-00087 Manager, Engineering Support",M3,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
656,12368042,2019-12-03,2019-12-04,2024-07-29,"Associate Manager, Engineering","P-01508 Manager, Product (Position Vacate:07/26/2024)",M2,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
657,26500622,2023-06-20,2022-10-17,2024-01-29,Consultant,P-01978 Consultant,,Engineering,Technology (Jonathan Hyland),Technology,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
658,13822840,2020-10-05,2020-09-30,,Senior Software Engineer,P-01711 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-349,IRELAND,IRELAND - LOCATION-3-349
659,27041367,2023-09-19,2023-09-12,,Software Engineer,P-01924 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
660,10888857,2019-03-06,2019-03-06,,Senior Software Engineer,P-00443 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
661,22281377,2022-07-20,2023-10-16,,Softserve Consultant,P-02193 Softserve Consultant,,Architecture,Technology (Jonathan Hyland),Technology,Poland_EPAM,POLAND,POLAND - Poland_EPAM
662,29533472,2024-11-18,2024-11-18,2025-07-02,Consultant,P-02503 Consultant (Close:07/01/2025),,Architecture,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
663,29404726,2024-10-23,2024-10-23,,Senior QA Engineer,P-02410 Senior QA Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
664,5684292,2015-05-19,2015-05-18,,"Manager, Global Helpdesk","P-00177 Manager, Global Helpdesk",M3,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
665,21256904,2022-05-04,2022-05-04,2023-04-03,Data Architect,P-01433 Data Architect,P6,Engineering,Technology (Jonathan Hyland),Technology,LOC-0026,UNITED KINGDOM,UNITED KINGDOM - LOC-0026
666,3420561,2013-04-15,2013-05-25,,"Senior Vice President, General Counsel","P-00101 Senior Vice President, General Counsel",EXEC,Executive Leadership,Finance & Legal (Steve Cromwell),Legal,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
667,24674779,2023-01-04,2023-01-04,2023-05-23,Software Engineer,P-01930 Senior Technology Associate/Specialist,P3,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
668,21864551,2022-06-21,2022-06-29,,Helpdesk Engineer III,P-01726 Helpdesk Engineer III,S4,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
669,11350083,2019-07-02,2019-07-03,,Principal Engineer,P-02382 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,Spain_Remote,SPAIN,SPAIN - Spain_Remote
670,12504422,2020-01-14,2020-01-13,,Senior Helpdesk Engineer,P-00624 Senior Helpdesk Engineer,S5,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
671,30173315,2025-03-06,2025-03-05,,"Manager, Engineering","P-01508 Manager, Engineering",M3,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-349,IRELAND,IRELAND - LOCATION-3-349
672,30254334,2025-03-20,2025-03-19,,Software Engineer Intern,P-02516 Software Engineer Intern (Position Vacate:09/05/2025),P1,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
673,29637811,2024-12-02,2024-12-02,2025-05-01,Junior Python Engineer (Shadow Worker),P-02532 Junior Python Engineer (Shadow Worker) (Close:05/01/2025),,Engineering,Technology (Jonathan Hyland),Technology,Georgia_Remote,BELARUS,BELARUS - Georgia_Remote
674,19775125,2022-02-03,2022-02-01,,Senior QA Engineer,P-01564 Independent Contractor,,Architecture,Technology (Jonathan Hyland),Technology,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
675,20270001,2022-03-08,2022-02-21,,Administrative Support,P-01658 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
676,27628594,2024-01-11,2024-01-08,2025-07-28,Software Engineer III,P-00964 Software Engineer III (Position Vacate:07/25/2025),P3,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
677,16307431,2021-07-29,2021-07-28,,Senior Software Engineer,P-01205 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-349,IRELAND,IRELAND - LOCATION-3-349
678,11028274,2019-04-10,2019-03-21,,Senior Software Engineer,P-00739 Independent Contractor,,Architecture,Technology (Jonathan Hyland),Technology,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
679,23095070,2022-09-07,2022-09-07,,Senior QA Engineer,P-00460 Senior QA Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
680,16508535,2021-08-10,2021-07-26,2023-05-23,Senior QA Engineer,P-01304 EPAM Contractor,,Engineering,Product (Christopher Campbell),Technology,Poland_EPAM,POLAND,POLAND - Poland_EPAM
681,20568306,2022-03-28,2022-03-28,,Contracts Counsel,P-01642 Contracts Counsel,P3,Legal,Finance & Legal (Steve Cromwell),Legal,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
682,27378578,2023-12-08,2023-11-30,,"Senior Manager, Enterprise Architect","P-02484 Senior Manager, Architecture",M4,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
683,24793310,2023-01-11,2023-01-03,2023-05-08,Data Engineer,P-02050 Spark HQ Contractor,,Architecture,Technology (Jonathan Hyland),Technology,LOCATION-3-297,IRELAND,IRELAND - LOCATION-3-297
684,5959898,2015-07-06,2015-03-18,2025-08-27,Executive Assistant,P-00223 Executive Assistant,P3,Administrative,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
685,19651728,2022-01-25,2022-01-19,,Senior Software Engineer,P-01590 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
686,4290110,2014-02-19,2011-05-10,,Senior QA Automation Engineer,P-00746 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
687,27001345,2023-09-11,2023-08-21,2024-11-11,QA Automation Engineer,P-02155 Independent Contractor (Position Vacate:11/08/2024),,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
688,9637240,2018-06-08,2018-06-06,,Senior QA Engineer,P-00353 Senior QA Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
689,28333353,2024-05-09,2024-05-08,,Cloud Infrastructure Engineer II,P-02329 Cloud Infrastructure Engineer II,P2,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
690,28275370,2024-04-25,2024-04-24,,QA Engineer III,P-02320 QA Engineer III,P3,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
691,19436757,2022-01-12,2022-01-12,,Senior Software Engineer,P-01224 Senior Software Engineer,P4,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
692,19651730,2022-01-25,2022-01-19,,QA Engineer,P-01589 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
693,18812242,2021-12-02,2021-11-08,2025-08-07,QA Engineer,P-00744 Independent Contractor (Close:08/07/2025),,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
694,28410307,2024-05-22,2024-05-22,,Software Engineer III,P-02301 Software Engineer III,P3,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
695,9855020,2018-07-26,2019-12-16,,Senior Software Engineer,P-00742 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
696,23356996,2022-09-21,2022-09-21,,"Director, Engineering","P-01051 Director, Engineering",M5,Architecture,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
697,9485231,2018-04-12,2018-04-11,,Principal Cloud Infrastructure Engineer,P-00337 Principal Cloud Infrastructure Engineer,P5,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
698,27787323,2024-01-31,2025-08-06,,Data Infrastructure Engineer I,P-02580 Data Infrastructure Engineer I,P1,Infrastructure,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
699,28507553,2024-06-06,2024-06-05,2024-07-15,Senior Gen AI Engineer,P-02380 Senior Gen AI Engineer (Position Vacate:07/12/2024),P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
700,11413037,2019-07-17,2019-07-17,,"Senior Manager, Engineering","P-00519 Senior Manager, Engineering",M4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
701,12990054,2020-06-09,2020-06-10,,Senior Software Engineer,P-00809 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
702,19538150,2022-01-19,2022-01-19,,Software Engineer,P-01568 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
703,29412715,2024-10-24,2024-10-24,2025-08-13,Junior Software Engineer,P-02540 Consultant (Position Vacate:08/20/2025),,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
